,Tipo,Bairro,Quartos,Vagas,Suites,Area,Valor,Condominio,IPTU,Valor m2,Tipo Agregado
6226,Apartamento,Ipanema,3,1,0,164,6000.0,1485.0,695.0,36.59,Residencial
6227,Apartamento,Recreio dos Bandeirantes,3,2,2,100,2200.0,670.0,211.0,22.0,Residencial
6228,Apartamento,Copacabana,3,0,0,125,2900.0,820.0,134.0,23.2,Residencial
6229,Apartamento,Barra da Tijuca,2,1,0,100,2500.0,1715.0,339.0,25.0,Residencial
6230,Apartamento,Copacabana,1,0,0,41,3500.0,0.0,0.0,85.37,Residencial
6231,Apartamento,Península,4,3,4,289,20000.0,4200.0,6000.0,69.2,Residencial
6232,Apartamento,Barra da Tijuca,4,3,4,217,5950.0,2460.0,0.0,27.42,Residencial
6233,Apartamento,Recreio dos Bandeirantes,2,1,1,85,1800.0,908.0,160.0,21.18,Residencial
6234,Apartamento,Copacabana,1,0,1,35,2000.0,600.0,0.0,57.14,Residencial
6235,Apartamento,Ipanema,3,1,0,120,5000.0,1700.0,0.0,41.67,Residencial
6236,Apartamento,Botafogo,1,0,0,29,1200.0,366.0,53.0,41.38,Residencial
6237,Apartamento,Recreio dos Bandeirantes,3,2,1,140,2900.0,1480.0,226.0,20.71,Residencial
6238,Apartamento,Cachambi,3,2,1,70,2000.0,404.0,0.0,28.57,Residencial
6239,Apartamento,Vila da Penha,2,0,0,49,1000.0,285.0,0.0,20.41,Residencial
6240,Apartamento,Copacabana,2,3,2,213,18000.0,3971.0,858.0,84.51,Residencial
6241,Casa,Vila da Penha,4,4,1,200,4000.0,0.0,0.0,20.0,Residencial
6242,Casa,Marechal Hermes,2,1,0,70,1300.0,0.0,0.0,18.57,Residencial
6243,Apartamento,Botafogo,2,1,1,80,3500.0,900.0,150.0,43.75,Residencial
6244,Apartamento,Vila Valqueire,3,2,1,110,1700.0,650.0,110.0,15.45,Residencial
6245,Apartamento,Ipanema,1,0,1,60,3200.0,675.0,90.0,53.33,Residencial
6246,Quitinete,Copacabana,0,0,0,25,1000.0,450.0,20.0,40.0,Residencial
6247,Apartamento,Jacarepaguá,2,1,0,47,1000.0,380.0,481.0,21.28,Residencial
6248,Apartamento,Leblon,2,0,0,50,2800.0,770.0,81.0,56.0,Residencial
6249,Apartamento,Flamengo,1,1,0,80,3300.0,1000.0,200.0,41.25,Residencial
6250,Flat,Ipanema,2,1,2,90,15000.0,0.0,0.0,166.67,Residencial
6251,Casa,Campo Grande,1,0,0,50,450.0,0.0,2.0,9.0,Residencial
6252,Apartamento,Lagoa,2,0,1,68,4500.0,911.0,1767.0,66.18,Residencial
6253,Casa de Condomínio,Guaratiba,4,4,3,550,5500.0,250.0,0.0,10.0,Residencial
6254,Flat,Barra da Tijuca,2,1,2,70,3250.0,1400.0,600.0,46.43,Residencial
6255,Apartamento,Rio Comprido,3,2,1,110,1900.0,890.0,86.0,17.27,Residencial
6256,Apartamento,Botafogo,1,0,0,40,2380.0,390.0,54.0,59.5,Residencial
6257,Apartamento,Copacabana,3,0,0,90,3800.0,900.0,102.0,42.22,Residencial
6258,Apartamento,Leblon,4,2,1,145,8500.0,2120.0,480.0,58.62,Residencial
6259,Casa de Condomínio,Barra da Tijuca,5,0,5,650,10000.0,2000.0,8000.0,15.38,Residencial
6260,Casa de Condomínio,Barra da Tijuca,4,2,4,350,9000.0,1050.0,7000.0,25.71,Residencial
6261,Apartamento,Pechincha,1,1,0,46,800.0,585.0,0.0,17.39,Residencial
6262,Apartamento,Ipanema,3,0,1,180,5500.0,1850.0,307.0,30.56,Residencial
6263,Apartamento,Portuguesa,2,1,0,58,1200.0,340.0,260.0,20.69,Residencial
6264,Apartamento,Jardim Botânico,2,1,1,66,3400.0,818.0,0.0,51.52,Residencial
6265,Apartamento,Barra da Tijuca,2,1,1,70,1500.0,1130.0,307.0,21.43,Residencial
6266,Apartamento,Copacabana,3,1,0,104,3300.0,1200.0,175.0,31.73,Residencial
6267,Apartamento,Catete,1,0,0,39,1580.0,595.0,24.0,40.51,Residencial
6268,Apartamento,Copacabana,1,0,0,92,5100.0,0.0,0.0,55.43,Residencial
6269,Apartamento,Copacabana,2,0,0,75,2750.0,800.0,35.0,36.67,Residencial
6270,Apartamento,Barra da Tijuca,2,1,1,90,3500.0,2027.0,616.0,38.89,Residencial
6271,Loft,Urca,1,0,0,45,1700.0,360.0,40.0,37.78,Residencial
6272,Apartamento,Leblon,4,2,4,180,13500.0,3200.0,894.0,75.0,Residencial
6273,Apartamento,Jardim Guanabara,2,1,0,65,1600.0,50500.0,97.0,24.62,Residencial
6274,Apartamento,Recreio dos Bandeirantes,3,1,1,73,1500.0,984.0,115.0,20.55,Residencial
6275,Apartamento,Ipanema,2,1,0,60,3600.0,956.0,199.0,60.0,Residencial
6276,Apartamento,Recreio dos Bandeirantes,2,1,1,174,2500.0,0.0,0.0,14.37,Residencial
6277,Apartamento,Tijuca,2,1,0,65,2000.0,592.0,0.0,30.77,Residencial
6278,Apartamento,Copacabana,3,1,2,160,15500.0,1600.0,435.0,96.88,Residencial
6279,Quitinete,Centro,1,0,0,30,800.0,400.0,23.0,26.67,Residencial
6280,Apartamento,Méier,2,1,0,52,1000.0,300.0,0.0,19.23,Residencial
6281,Apartamento,Barra da Tijuca,4,3,1,180,8000.0,2400.0,667.0,44.44,Residencial
6282,Apartamento,Copacabana,2,1,0,70,2500.0,733.0,130.0,35.71,Residencial
6283,Apartamento,Gávea,2,1,1,80,3900.0,983.0,212.0,48.75,Residencial
6284,Apartamento,Leme,4,4,2,300,12000.0,2800.0,680.0,40.0,Residencial
6285,Apartamento,Recreio dos Bandeirantes,3,2,3,160,2600.0,1100.0,0.0,16.25,Residencial
6286,Apartamento,Copacabana,1,0,0,44,1600.0,562.0,24.0,36.36,Residencial
6287,Casa de Condomínio,Barra da Tijuca,6,9,5,1100,35000.0,3500.0,0.0,31.82,Residencial
6288,Apartamento,Barra da Tijuca,2,2,1,130,3900.0,1895.0,0.0,30.0,Residencial
6289,Apartamento,Lagoa,2,1,1,110,3200.0,870.0,218.0,29.09,Residencial
6290,Apartamento,Leblon,3,1,1,140,10000.0,2000.0,400.0,71.43,Residencial
6291,Apartamento,Copacabana,3,1,1,125,3795.0,1700.0,210.0,30.36,Residencial
6292,Casa de Vila,Glória,1,0,0,89,2200.0,0.0,80.0,24.72,Residencial
6293,Apartamento,Ipanema,4,1,2,200,8000.0,2500.0,0.0,40.0,Residencial
6294,Apartamento,Barra da Tijuca,2,1,1,94,3000.0,1200.0,90.0,31.91,Residencial
6295,Apartamento,Engenho de Dentro,2,0,0,90,1100.0,320.0,13.0,12.22,Residencial
6296,Apartamento,Copacabana,3,0,2,200,6000.0,950.0,400.0,30.0,Residencial
6297,Apartamento,Camorim,3,1,0,58,1000.0,402.0,34.0,17.24,Residencial
6298,Casa de Condomínio,Barra da Tijuca,5,4,4,474,20000.0,973.0,17300.0,42.19,Residencial
6299,Apartamento,Santa Teresa,2,0,0,80,1800.0,627.0,0.0,22.5,Residencial
6300,Apartamento,Cachambi,2,1,1,88,1400.0,460.0,0.0,15.91,Residencial
6301,Apartamento,Barra da Tijuca,2,1,2,70,4000.0,1600.0,300.0,57.14,Residencial
6302,Apartamento,Penha,2,1,0,60,750.0,280.0,0.0,12.5,Residencial
6303,Apartamento,Barra da Tijuca,2,0,1,77,4700.0,3067.0,389.0,61.04,Residencial
6304,Casa de Condomínio,Itanhangá,6,0,5,636,24000.0,1900.0,1900.0,37.74,Residencial
6305,Apartamento,Barra da Tijuca,3,2,3,127,5500.0,2600.0,565.0,43.31,Residencial
6306,Apartamento,Barra da Tijuca,1,1,0,55,1800.0,1300.0,331.0,32.73,Residencial
6307,Apartamento,Vila Isabel,2,1,1,69,1500.0,661.0,109.0,21.74,Residencial
6308,Apartamento,Praça Seca,3,0,0,48,800.0,300.0,0.0,16.67,Residencial
6309,Apartamento,Barra da Tijuca,2,1,1,88,2750.0,1110.0,268.0,31.25,Residencial
6310,Apartamento,Barra da Tijuca,4,2,2,246,8000.0,1800.0,450.0,32.52,Residencial
6311,Apartamento,Gávea,2,1,1,86,4500.0,950.0,250.0,52.33,Residencial
6312,Apartamento,Barra da Tijuca,4,3,4,292,25000.0,4902.0,15077.0,85.62,Residencial
6313,Apartamento,Leblon,2,1,1,115,6900.0,1200.0,220.0,60.0,Residencial
6314,Apartamento,Penha Circular,3,1,2,80,1500.0,650.0,656.0,18.75,Residencial
6315,Apartamento,Recreio dos Bandeirantes,3,1,1,85,3000.0,830.0,173.0,35.29,Residencial
6316,Casa de Condomínio,Itanhangá,5,3,4,220,4500.0,670.0,220.0,20.45,Residencial
6317,Apartamento,Campo Grande,2,1,0,65,900.0,308.0,0.0,13.85,Residencial
6318,Apartamento,Laranjeiras,3,1,0,120,3000.0,1003.0,130.0,25.0,Residencial
6319,Apartamento,Ipanema,3,1,1,130,7000.0,2000.0,400.0,53.85,Residencial
6320,Apartamento,Recreio dos Bandeirantes,3,2,2,103,2500.0,500.0,250.0,24.27,Residencial
6321,Apartamento,Copacabana,1,0,0,40,2600.0,490.0,250.0,65.0,Residencial
6322,Apartamento,Barra da Tijuca,3,2,1,160,4000.0,2000.0,0.0,25.0,Residencial
6323,Apartamento,Engenho de Dentro,2,1,0,50,1100.0,500.0,150.0,22.0,Residencial
6324,Apartamento,Tijuca,3,0,0,80,1700.0,500.0,50.0,21.25,Residencial
6325,Apartamento,Centro,1,0,0,20,1000.0,216.0,21.0,50.0,Residencial
6326,Apartamento,Barra da Tijuca,4,2,4,320,11991.0,600.0,1000.0,37.47,Residencial
6327,Apartamento,Engenho Novo,3,0,0,55,800.0,785.0,14.0,14.55,Residencial
6328,Apartamento,Leblon,4,3,1,180,8000.0,1800.0,500.0,44.44,Residencial
6329,Apartamento,Catete,1,1,0,48,1900.0,725.0,0.0,39.58,Residencial
6330,Casa de Condomínio,Barra da Tijuca,5,10,5,403,10900.0,855.0,968.0,27.05,Residencial
6331,Casa de Vila,Vila Isabel,2,0,0,120,1500.0,230.0,46.0,12.5,Residencial
6332,Apartamento,Barra da Tijuca,4,4,2,216,9500.0,3893.0,12000.0,43.98,Residencial
6333,Apartamento,Barra da Tijuca,2,1,0,85,1800.0,1152.0,235.0,21.18,Residencial
6334,Quitinete,Copacabana,0,0,0,33,1200.0,390.0,0.0,36.36,Residencial
6335,Apartamento,Recreio dos Bandeirantes,5,2,4,330,4200.0,1200.0,9600.0,12.73,Residencial
6336,Apartamento,Realengo,1,0,0,60,700.0,0.0,0.0,11.67,Residencial
6337,Quitinete,Centro,1,0,0,27,800.0,450.0,15.0,29.63,Residencial
6338,Apartamento,Barra da Tijuca,4,2,4,340,15000.0,1600.0,0.0,44.12,Residencial
6339,Apartamento,Ipanema,2,1,0,90,5500.0,1400.0,300.0,61.11,Residencial
6340,Apartamento,Praça da Bandeira,1,0,0,50,1600.0,0.0,0.0,32.0,Residencial
6341,Apartamento,Ipanema,3,1,1,250,12800.0,0.0,0.0,51.2,Residencial
6342,Apartamento,Praça da Bandeira,1,0,0,35,1090.0,450.0,25.0,31.14,Residencial
6343,Apartamento,Barra da Tijuca,3,2,3,146,6500.0,3100.0,0.0,44.52,Residencial
6344,Apartamento,Ipanema,2,1,1,90,10000.0,4000.0,613.0,111.11,Residencial
6345,Apartamento,Copacabana,4,3,2,430,10000.0,2835.0,1546.0,23.26,Residencial
6346,Apartamento,Ipanema,2,2,2,70,10000.0,4011.0,300.0,142.86,Residencial
6347,Apartamento,Ipanema,1,0,0,35,1300.0,798.0,82.0,37.14,Residencial
6348,Casa,Barra da Tijuca,1,0,0,130,5000.0,0.0,0.0,38.46,Residencial
6349,Apartamento,Centro,3,1,0,100,2400.0,650.0,66.0,24.0,Residencial
6350,Apartamento,Ramos,1,0,0,45,600.0,240.0,0.0,13.33,Residencial
6351,Apartamento,Flamengo,3,2,1,300,6500.0,2500.0,775.0,21.67,Residencial
6352,Flat,Ipanema,2,1,1,90,6000.0,2650.0,340.0,66.67,Residencial
6353,Apartamento,São Francisco Xavier,2,1,0,53,1600.0,427.0,67.0,30.19,Residencial
6354,Apartamento,Freguesia (Jacarepaguá),3,2,2,96,2100.0,800.0,120.0,21.88,Residencial
6355,Apartamento,Lagoa,4,2,2,123,5200.0,1300.0,477.0,42.28,Residencial
6356,Apartamento,Copacabana,1,0,0,35,3000.0,700.0,80.0,85.71,Residencial
6357,Apartamento,Tijuca,1,0,0,33,1000.0,515.0,14.0,30.3,Residencial
6358,Apartamento,Tijuca,2,0,0,90,1750.0,725.0,30.0,19.44,Residencial
6359,Apartamento,Tijuca,2,0,0,80,1600.0,690.0,23.0,20.0,Residencial
6360,Apartamento,Braz de Pina,4,2,1,121,2300.0,600.0,0.0,19.01,Residencial
6361,Flat,Lagoa,2,2,2,84,9000.0,0.0,0.0,107.14,Residencial
6362,Apartamento,São Conrado,4,3,2,235,7800.0,3200.0,0.0,33.19,Residencial
6363,Apartamento,Leblon,4,3,4,220,11900.0,3100.0,1000.0,54.09,Residencial
6364,Apartamento,Leblon,3,1,1,150,5000.0,1000.0,0.0,33.33,Residencial
6365,Apartamento,Copacabana,3,1,1,205,5000.0,2033.0,341.0,24.39,Residencial
6366,Apartamento,Maracanã,2,0,0,70,1200.0,590.0,21.0,17.14,Residencial
6367,Apartamento,Ipanema,3,1,2,170,8000.0,1900.0,0.0,47.06,Residencial
6368,Apartamento,Copacabana,4,1,4,240,9000.0,2500.0,500.0,37.5,Residencial
6369,Apartamento,Barra da Tijuca,1,1,0,61,1800.0,1030.0,203.0,29.51,Residencial
6370,Apartamento,Tijuca,1,0,0,58,1500.0,426.0,4810.0,25.86,Residencial
6371,Apartamento,Barra da Tijuca,1,1,0,36,1600.0,630.0,0.0,44.44,Residencial
6372,Apartamento,Copacabana,3,1,0,78,2500.0,932.0,175.0,32.05,Residencial
6373,Apartamento,Cachambi,3,0,0,65,1000.0,80.0,0.0,15.38,Residencial
6374,Casa,Campo Grande,2,1,1,110,1500.0,0.0,0.0,13.64,Residencial
6375,Apartamento,Lagoa,4,4,4,400,33000.0,4800.0,1500.0,82.5,Residencial
6376,Apartamento,Andaraí,2,0,0,60,1400.0,500.0,47.0,23.33,Residencial
6377,Apartamento,Copacabana,3,2,1,140,3900.0,1470.0,230.0,27.86,Residencial
6378,Apartamento,Ipanema,1,0,0,70,2700.0,815.0,2315.0,38.57,Residencial
6379,Apartamento,Ipanema,1,0,0,40,1800.0,700.0,100.0,45.0,Residencial
6380,Apartamento,São Conrado,3,2,1,160,6400.0,1800.0,380.0,40.0,Residencial
6381,Casa de Vila,Pavuna,1,0,0,30,450.0,20.0,50.0,15.0,Residencial
6382,Apartamento,Cachambi,2,2,1,80,1000.0,360.0,16.0,12.5,Residencial
6383,Apartamento,Laranjeiras,3,1,0,119,3300.0,1102.0,130.0,27.73,Residencial
6384,Apartamento,Barra da Tijuca,3,2,1,128,4809.0,2600.0,0.0,37.57,Residencial
6385,Apartamento,Urca,3,2,1,180,5000.0,2225.0,0.0,27.78,Residencial
6386,Apartamento,Ipanema,2,0,0,70,2200.0,1536.0,0.0,31.43,Residencial
6387,Apartamento,Centro,1,0,0,96,2500.0,660.0,100.0,26.04,Residencial
6388,Apartamento,Ipanema,2,0,0,60,3500.0,780.0,0.0,58.33,Residencial
6389,Apartamento,Copacabana,2,0,0,110,2500.0,1042.0,120.0,22.73,Residencial
6390,Apartamento,Barra da Tijuca,3,3,2,223,15000.0,3200.0,1019.0,67.26,Residencial
6391,Apartamento,Flamengo,2,1,0,70,2500.0,837.0,27.0,35.71,Residencial
6392,Apartamento,Flamengo,1,0,0,50,1700.0,480.0,250.0,34.0,Residencial
6393,Apartamento,Campo Grande,1,1,0,40,500.0,182.0,0.0,12.5,Residencial
6394,Flat,Ipanema,2,1,1,90,4900.0,4264.0,620.0,54.44,Residencial
6395,Casa de Vila,Bento Ribeiro,1,0,0,53,700.0,40.0,0.0,13.21,Residencial
6396,Casa,Barra da Tijuca,4,3,1,111,5100.0,735.0,0.0,45.95,Residencial
6397,Apartamento,Vila Isabel,2,1,0,75,1200.0,600.0,0.0,16.0,Residencial
6398,Apartamento,Copacabana,1,0,1,45,1400.0,552.0,66.0,31.11,Residencial
6399,Apartamento,Copacabana,3,1,0,90,3800.0,1064.0,230.0,42.22,Residencial
6400,Apartamento,Centro,1,0,0,55,950.0,433.0,47.0,17.27,Residencial
6401,Casa,Recreio dos Bandeirantes,6,0,4,600,10000.0,0.0,1080.0,16.67,Residencial
6402,Apartamento,Barra da Tijuca,4,3,2,244,4200.0,3485.0,786.0,17.21,Residencial
6403,Apartamento,Irajá,2,1,0,81,1000.0,335.0,30.0,12.35,Residencial
6404,Apartamento,Copacabana,4,0,1,300,6000.0,2500.0,375.0,20.0,Residencial
6405,Apartamento,Copacabana,3,1,0,180,3500.0,1048.0,388.0,19.44,Residencial
6406,Apartamento,Madureira,2,1,0,60,1350.0,700.0,13.0,22.5,Residencial
6407,Apartamento,Botafogo,1,0,0,29,1390.0,400.0,0.0,47.93,Residencial
6408,Apartamento,Copacabana,1,0,0,50,3000.0,0.0,0.0,60.0,Residencial
6409,Quitinete,Fátima,1,0,0,35,900.0,310.0,25.0,25.71,Residencial
6410,Apartamento,Barra da Tijuca,2,1,1,84,2500.0,2085.0,265.0,29.76,Residencial
6411,Apartamento,Jardim Guanabara,2,1,1,100,2500.0,500.0,0.0,25.0,Residencial
6412,Quitinete,Tijuca,1,1,0,33,1500.0,415.0,159.0,45.45,Residencial
6413,Apartamento,Vila da Penha,2,1,2,90,2500.0,710.0,0.0,27.78,Residencial
6414,Apartamento,Barra da Tijuca,4,3,3,240,11000.0,3683.0,1292.0,45.83,Residencial
6415,Apartamento,Humaitá,2,1,1,75,2500.0,1350.0,0.0,33.33,Residencial
6416,Apartamento,Jacarepaguá,3,1,1,76,1800.0,860.0,1006.0,23.68,Residencial
6417,Apartamento,Barra da Tijuca,3,1,1,85,2200.0,683.0,90.0,25.88,Residencial
6418,Apartamento,Laranjeiras,3,1,0,165,4000.0,1400.0,240.0,24.24,Residencial
6419,Casa de Vila,Botafogo,2,1,0,50,2000.0,0.0,0.0,40.0,Residencial
6420,Apartamento,Ipanema,1,1,1,131,6400.0,1650.0,280.0,48.85,Residencial
6421,Apartamento,Grajaú,4,0,1,100,3900.0,800.0,0.0,39.0,Residencial
6422,Apartamento,Barra da Tijuca,4,3,3,342,7500.0,3970.0,0.0,21.93,Residencial
6423,Apartamento,Leblon,2,0,0,65,2500.0,868.0,0.0,38.46,Residencial
6424,Apartamento,Flamengo,2,0,0,72,2500.0,578.0,191.0,34.72,Residencial
6425,Apartamento,Tijuca,3,1,1,85,2100.0,630.0,116.0,24.71,Residencial
6426,Apartamento,Ipanema,2,1,2,130,10000.0,1871.0,0.0,76.92,Residencial
6427,Apartamento,Leblon,4,2,1,220,9500.0,1800.0,0.0,43.18,Residencial
6428,Apartamento,Jardim Guanabara,2,1,1,86,1800.0,405.0,93.0,20.93,Residencial
6429,Apartamento,Humaitá,2,0,0,67,2200.0,567.0,83.0,32.84,Residencial
6430,Apartamento,Botafogo,3,1,1,108,3800.0,887.0,195.0,35.19,Residencial
6431,Apartamento,Barra da Tijuca,3,3,3,145,5100.0,1100.0,424.0,35.17,Residencial
6432,Quitinete,Ipanema,1,0,0,23,1500.0,700.0,27.0,65.22,Residencial
6433,Casa de Condomínio,Barra da Tijuca,4,4,2,385,7500.0,1150.0,750.0,19.48,Residencial
6434,Apartamento,Ipanema,1,8,1,97,8000.0,1800.0,250.0,82.47,Residencial
6435,Apartamento,Taquara,2,1,1,66,1100.0,452.0,65.0,16.67,Residencial
6436,Apartamento,Centro,1,0,0,34,800.0,424.0,25.0,23.53,Residencial
6437,Casa de Vila,Pechincha,4,2,4,180,3000.0,0.0,0.0,16.67,Residencial
6438,Apartamento,Freguesia (Jacarepaguá),2,1,0,56,1100.0,350.0,385.0,19.64,Residencial
6439,Apartamento,Jacarepaguá,2,1,2,70,1300.0,550.0,0.0,18.57,Residencial
6440,Apartamento,Campo Grande,2,1,0,60,750.0,200.0,0.0,12.5,Residencial
6441,Apartamento,Campo Grande,2,1,0,50,550.0,105.0,0.0,11.0,Residencial
6442,Apartamento,Barra da Tijuca,4,4,3,420,8000.0,5700.0,2000.0,19.05,Residencial
6443,Casa de Condomínio,Barra da Tijuca,5,4,5,631,18000.0,980.0,1800.0,28.53,Residencial
6444,Apartamento,Barra da Tijuca,3,2,3,131,3500.0,1700.0,0.0,26.72,Residencial
6445,Quitinete,Copacabana,0,0,0,30,900.0,640.0,24.0,30.0,Residencial
6446,Apartamento,Campo Grande,1,1,0,50,500.0,180.0,0.0,10.0,Residencial
6447,Apartamento,Pechincha,2,1,0,77,1300.0,504.0,72.0,16.88,Residencial
6448,Casa de Condomínio,Joá,6,35,4,1100,22000.0,0.0,0.0,20.0,Residencial
6449,Apartamento,Maracanã,3,1,1,110,2000.0,715.0,0.0,18.18,Residencial
6450,Apartamento,Ipanema,4,1,1,168,5500.0,2143.0,0.0,32.74,Residencial
6451,Apartamento,Gávea,1,1,1,60,2700.0,929.0,214.0,45.0,Residencial
6452,Apartamento,Ipanema,3,1,1,150,4300.0,1700.0,250.0,28.67,Residencial
6453,Apartamento,Recreio dos Bandeirantes,3,2,1,120,2200.0,520.0,216.0,18.33,Residencial
6454,Apartamento,Leblon,2,1,1,90,5000.0,2000.0,500.0,55.56,Residencial
6455,Apartamento,Rio Comprido,2,1,0,53,1600.0,764.0,33.0,30.19,Residencial
6456,Apartamento,Barra da Tijuca,1,1,0,68,1500.0,875.0,210.0,22.06,Residencial
6457,Apartamento,Gávea,1,0,0,33,1700.0,731.0,61.0,51.52,Residencial
6458,Apartamento,Barra da Tijuca,2,1,1,90,3300.0,1550.0,247.0,36.67,Residencial
6459,Apartamento,Pechincha,2,1,0,70,1300.0,570.0,20.0,18.57,Residencial
6460,Apartamento,Copacabana,5,1,5,300,25000.0,2100.0,7000.0,83.33,Residencial
6461,Apartamento,Engenho de Dentro,2,1,0,55,1500.0,450.0,120.0,27.27,Residencial
6462,Apartamento,Flamengo,2,0,0,93,4000.0,550.0,150.0,43.01,Residencial
6463,Apartamento,Copacabana,1,0,0,35,1700.0,695.0,114.0,48.57,Residencial
6464,Apartamento,Ipanema,3,0,2,180,5500.0,2235.0,448.0,30.56,Residencial
6465,Apartamento,Barra da Tijuca,4,3,4,260,15000.0,3400.0,5000.0,57.69,Residencial
6466,Apartamento,Barra da Tijuca,3,1,1,82,2200.0,830.0,0.0,26.83,Residencial
6467,Apartamento,Recreio dos Bandeirantes,3,2,1,200,4000.0,1232.0,454.0,20.0,Residencial
6468,Apartamento,Barra da Tijuca,2,2,1,105,5800.0,1900.0,270.0,55.24,Residencial
6469,Apartamento,Jardim Oceânico,4,3,4,300,4500.0,2000.0,650.0,15.0,Residencial
6470,Apartamento,Leblon,4,3,1,180,7000.0,2290.0,0.0,38.89,Residencial
6471,Apartamento,Barra da Tijuca,3,2,1,203,5500.0,2800.0,696.0,27.09,Residencial
6472,Apartamento,Honório Gurgel,1,0,0,80,750.0,0.0,0.0,9.38,Residencial
6473,Apartamento,São Conrado,2,1,1,130,3500.0,1094.0,242.0,26.92,Residencial
6474,Casa,Guaratiba,2,1,0,60,1000.0,0.0,0.0,16.67,Residencial
6475,Apartamento,Copacabana,1,0,0,47,2300.0,720.0,30.0,48.94,Residencial
6476,Apartamento,Botafogo,1,0,0,35,1000.0,293.0,86.0,28.57,Residencial
6477,Quitinete,Botafogo,1,0,0,25,1100.0,570.0,0.0,44.0,Residencial
6478,Apartamento,Vila da Penha,3,1,1,80,1300.0,250.0,0.0,16.25,Residencial
6479,Apartamento,Vaz Lobo,2,0,0,70,1000.0,0.0,0.0,14.29,Residencial
6480,Apartamento,Ipanema,2,1,0,150,5500.0,2500.0,500.0,36.67,Residencial
6481,Apartamento,Leblon,3,1,1,150,5000.0,1162.0,435.0,33.33,Residencial
6482,Apartamento,Tijuca,2,1,0,65,1500.0,680.0,0.0,23.08,Residencial
6483,Apartamento,Copacabana,3,1,0,108,3800.0,1278.0,274.0,35.19,Residencial
6484,Apartamento,Colégio,1,0,0,45,660.0,0.0,0.0,14.67,Residencial
6485,Apartamento,Leme,1,0,0,40,1500.0,650.0,68.0,37.5,Residencial
6486,Apartamento,Recreio dos Bandeirantes,3,3,1,100,2950.0,850.0,0.0,29.5,Residencial
6487,Apartamento,Barra da Tijuca,3,3,3,140,6500.0,1500.0,500.0,46.43,Residencial
6488,Apartamento,Barra da Tijuca,4,3,3,352,12000.0,3000.0,1350.0,34.09,Residencial
6489,Apartamento,Copacabana,3,1,1,250,9500.0,1680.0,680.0,38.0,Residencial
6490,Apartamento,Rocha,2,1,0,58,800.0,600.0,0.0,13.79,Residencial
6491,Apartamento,Barra da Tijuca,2,1,1,65,1700.0,1241.0,204.0,26.15,Residencial
6492,Apartamento,Ipanema,3,1,1,190,15000.0,1423.0,357.0,78.95,Residencial
6493,Apartamento,Vila Isabel,1,0,0,65,1800.0,155.0,70.0,27.69,Residencial
6494,Apartamento,Botafogo,1,0,0,52,1500.0,1000.0,27.0,28.85,Residencial
6495,Apartamento,Tijuca,2,1,1,86,1200.0,534.0,96.0,13.95,Residencial
6496,Apartamento,Tijuca,1,0,0,25,1450.0,485.0,25.0,58.0,Residencial
6497,Apartamento,Méier,2,0,0,70,800.0,536.0,50.0,11.43,Residencial
6498,Apartamento,Barra da Tijuca,2,0,1,80,3000.0,1380.0,300.0,37.5,Residencial
6499,Apartamento,Barra da Tijuca,2,1,1,86,2600.0,1478.0,151.0,30.23,Residencial
6500,Apartamento,Ipanema,3,2,1,150,6300.0,2200.0,495.0,42.0,Residencial
6501,Apartamento,Copacabana,3,1,1,290,6000.0,2520.0,339.0,20.69,Residencial
6502,Apartamento,Recreio dos Bandeirantes,2,1,1,80,2000.0,650.0,84.0,25.0,Residencial
6503,Apartamento,Copacabana,1,1,0,50,2200.0,1250.0,150.0,44.0,Residencial
6504,Apartamento,Maracanã,2,1,1,90,2600.0,787.0,179.0,28.89,Residencial
6505,Apartamento,Barra da Tijuca,2,1,1,70,2299.0,640.0,178.0,32.84,Residencial
6506,Apartamento,Barra da Tijuca,2,1,0,80,4000.0,1050.0,0.0,50.0,Residencial
6507,Apartamento,Barra da Tijuca,2,1,1,90,2800.0,1202.0,266.0,31.11,Residencial
6508,Apartamento,São Conrado,3,2,2,385,12000.0,9650.0,2100.0,31.17,Residencial
6509,Apartamento,Barra da Tijuca,2,1,1,70,2800.0,700.0,1200.0,40.0,Residencial
6510,Apartamento,Copacabana,1,0,0,30,1200.0,513.0,25.0,40.0,Residencial
6511,Apartamento,Tijuca,2,1,1,85,1700.0,780.0,100.0,20.0,Residencial
6512,Apartamento,Recreio dos Bandeirantes,2,1,1,75,3000.0,1424.0,246.0,40.0,Residencial
6513,Apartamento,Leme,3,1,1,95,3700.0,770.0,136.0,38.95,Residencial
6514,Apartamento,Vargem Pequena,3,0,0,53,1900.0,392.0,0.0,35.85,Residencial
6515,Apartamento,Barra da Tijuca,2,2,1,109,5000.0,2500.0,680.0,45.87,Residencial
6516,Flat,Ipanema,1,1,1,43,2500.0,2117.0,304.0,58.14,Residencial
6517,Apartamento,Ipanema,1,1,0,35,2300.0,1200.0,0.0,65.71,Residencial
6518,Apartamento,Barra da Tijuca,4,3,4,440,8500.0,6500.0,1500.0,19.32,Residencial
6519,Apartamento,Jardim Oceânico,4,3,2,315,12000.0,1950.0,453.0,38.1,Residencial
6520,Apartamento,Recreio dos Bandeirantes,2,0,0,73,1700.0,750.0,150.0,23.29,Residencial
6521,Apartamento,Tijuca,2,1,0,97,2300.0,835.0,104.0,23.71,Residencial
