,Tipo,Bairro,Quartos,Vagas,Suites,Area,Valor,Condominio,IPTU,Valor m2,Tipo Agregado
7995,Box/Garagem,Copacabana,0,0,0,11,400.0,350.0,100.0,36.36,Comercial
7996,Loja/Salão,Ipanema,1,0,0,28,1200.0,820.0,0.0,42.86,Comercial
7997,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,30,800.0,700.0,0.0,26.67,Comercial
7998,Conjunto Comercial/Sala,Centro,0,4,0,1251,125100.0,37530.0,3753.0,100.0,Comercial
7999,Conjunto Comercial/Sala,Saúde,0,0,0,120,3500.0,1250.0,100.0,29.17,Comercial
8000,Conjunto Comercial/Sala,Freguesia (Jacarepaguá),0,2,0,53,1400.0,890.0,171.0,26.42,Comercial
8001,Prédio Inteiro,São Cristóvão,0,0,0,8300,420000.0,0.0,4400.0,50.6,Comercial
8002,Conjunto Comercial/Sala,Tijuca,0,0,0,260,11000.0,9612.0,1347.0,42.31,Comercial
8003,Conjunto Comercial/Sala,Barra da Tijuca,0,4,0,120,4950.0,3600.0,400.0,41.25,Comercial
8004,Conjunto Comercial/Sala,Barra da Tijuca,0,2,0,78,3000.0,2414.0,804.0,38.46,Comercial
8005,Conjunto Comercial/Sala,Centro,0,0,0,222,15000.0,0.0,0.0,67.57,Comercial
8006,Conjunto Comercial/Sala,Barra da Tijuca,0,4,0,84,2500.0,2653.0,368.0,29.76,Comercial
8007,Conjunto Comercial/Sala,Madureira,0,0,0,63,3000.0,0.0,787.0,47.62,Comercial
8008,Conjunto Comercial/Sala,Barra da Tijuca,0,4,0,150,1000.0,3800.0,770.0,6.67,Comercial
8009,Conjunto Comercial/Sala,Centro,0,0,0,55,1200.0,1016.0,0.0,21.82,Comercial
8010,Conjunto Comercial/Sala,Flamengo,0,0,0,160,4500.0,1600.0,406.0,28.12,Comercial
8011,Conjunto Comercial/Sala,Del Castilho,0,1,0,29,1000.0,780.0,0.0,34.48,Comercial
8012,Conjunto Comercial/Sala,Gávea,0,0,0,36,8900.0,1697.0,636.0,247.22,Comercial
8013,Casa Comercial,Freguesia (Jacarepaguá),0,0,0,2810,9000.0,0.0,0.0,3.2,Comercial
8014,Prédio Inteiro,Freguesia (Jacarepaguá),0,0,0,500,25000.0,0.0,0.0,50.0,Comercial
8015,Conjunto Comercial/Sala,Centro,0,0,0,571,25000.0,12729.0,4971.0,43.78,Comercial
8016,Conjunto Comercial/Sala,Centro,0,0,0,310,15500.0,6340.0,1717.0,50.0,Comercial
8017,Conjunto Comercial/Sala,Barra da Tijuca,0,2,0,81,3200.0,1850.0,0.0,39.51,Comercial
8018,Galpão/Depósito/Armazém,Del Castilho,0,5,0,770,5500.0,0.0,200.0,7.14,Comercial
8019,Conjunto Comercial/Sala,Barra da Tijuca,0,2,0,92,4000.0,3400.0,700.0,43.48,Comercial
8020,Conjunto Comercial/Sala,Centro,0,6,0,1299,103930.0,19487.0,0.0,80.01,Comercial
8021,Loja/Salão,Taquara,0,1,0,250,3000.0,0.0,600.0,12.0,Comercial
8022,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,33,800.0,0.0,0.0,24.24,Comercial
8023,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,27,1800.0,700.0,150.0,66.67,Comercial
8024,Conjunto Comercial/Sala,Centro,0,0,0,80,1400.0,860.0,321.0,17.5,Comercial
8025,Loja Shopping/ Ct Comercial,Barra da Tijuca,0,1,0,84,9900.0,2975.0,1135.0,117.86,Comercial
8026,Galpão/Depósito/Armazém,Penha,0,2,0,600,8000.0,0.0,1200.0,13.33,Comercial
8027,Conjunto Comercial/Sala,Pechincha,0,1,0,21,500.0,576.0,52.0,23.81,Comercial
8028,Loja/Salão,Tijuca,0,1,0,53,1300.0,780.0,278.0,24.53,Comercial
8029,Prédio Inteiro,Curicica,0,5,0,360,10500.0,0.0,0.0,29.17,Comercial
8030,Conjunto Comercial/Sala,Santo Cristo,0,1,0,75,3000.0,800.0,466.0,40.0,Comercial
8031,Conjunto Comercial/Sala,Centro,0,0,0,70,1500.0,2000.0,1600.0,21.43,Comercial
8032,Galpão/Depósito/Armazém,Bangu,0,0,0,1000,3000.0,0.0,870.0,3.0,Comercial
8033,Loja/Salão,Centro,0,0,0,1048,20000.0,5900.0,2150.0,19.08,Comercial
8034,Loja Shopping/ Ct Comercial,Jacarepaguá,0,0,0,35,500.0,980.0,288.0,14.29,Comercial
8035,Conjunto Comercial/Sala,Centro,0,0,0,31,747.0,630.0,85.0,24.1,Comercial
8036,Loja/Salão,Ipanema,0,0,0,67,4500.0,1420.0,0.0,67.16,Comercial
8037,Conjunto Comercial/Sala,Centro,0,0,0,35,800.0,635.0,1000.0,22.86,Comercial
8038,Loja/Salão,Praça da Bandeira,0,0,0,169,9450.0,0.0,4669.0,55.92,Comercial
8039,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,23,1000.0,718.0,80.0,43.48,Comercial
8040,Conjunto Comercial/Sala,Recreio dos Bandeirantes,0,1,0,25,1200.0,498.0,181.0,48.0,Comercial
8041,Conjunto Comercial/Sala,Barra da Tijuca,0,0,0,40,1100.0,823.0,219.0,27.5,Comercial
8042,Conjunto Comercial/Sala,Centro,0,3,0,705,77550.0,17625.0,2115.0,110.0,Comercial
8043,Galpão/Depósito/Armazém,Penha Circular,0,0,0,542,10000.0,0.0,0.0,18.45,Comercial
8044,Loja/Salão,Ipanema,0,1,0,45,7800.0,0.0,0.0,173.33,Comercial
8045,Conjunto Comercial/Sala,Botafogo,0,18,0,769,73092.0,0.0,0.0,95.05,Comercial
8046,Conjunto Comercial/Sala,Pechincha,0,1,0,40,400.0,918.0,99.0,10.0,Comercial
8047,Conjunto Comercial/Sala,Tijuca,0,1,0,27,900.0,560.0,0.0,33.33,Comercial
8048,Loja/Salão,Ramos,0,0,0,12,750.0,200.0,31.0,62.5,Comercial
8049,Loja/Salão,Ipanema,0,0,0,37,3000.0,3107.0,193.0,81.08,Comercial
8050,Conjunto Comercial/Sala,Centro,0,0,0,245,20000.0,8571.0,1598.0,81.63,Comercial
8051,Loja/Salão,Jardim Botânico,0,0,0,18,1900.0,300.0,120.0,105.56,Comercial
8052,Loja/Salão,Tijuca,0,0,0,103,4500.0,0.0,711.0,43.69,Comercial
8053,Conjunto Comercial/Sala,Centro,0,0,0,170,4000.0,1909.0,550.0,23.53,Comercial
8054,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,32,1000.0,1068.0,183.0,31.25,Comercial
8055,Conjunto Comercial/Sala,Centro,0,0,0,31,500.0,850.0,110.0,16.13,Comercial
8056,Conjunto Comercial/Sala,Freguesia (Jacarepaguá),0,0,0,21,750.0,464.0,0.0,35.71,Comercial
8057,Conjunto Comercial/Sala,Centro,0,0,0,373,30000.0,9329.0,0.0,80.43,Comercial
8058,Conjunto Comercial/Sala,Botafogo,0,4,0,273,25000.0,10000.0,18000.0,91.58,Comercial
8059,Conjunto Comercial/Sala,Cachambi,0,1,0,28,1100.0,532.0,0.0,39.29,Comercial
8060,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,86,1900.0,2777.0,617.0,22.09,Comercial
8061,Conjunto Comercial/Sala,Centro,0,0,0,196,6800.0,0.0,0.0,34.69,Comercial
8062,Conjunto Comercial/Sala,Recreio dos Bandeirantes,0,1,0,23,1500.0,346.0,0.0,65.22,Comercial
8063,Conjunto Comercial/Sala,Flamengo,0,16,0,999,70000.0,30000.0,0.0,70.07,Comercial
8064,Conjunto Comercial/Sala,Jardim Botânico,0,0,0,28,1100.0,757.0,186.0,39.29,Comercial
8065,Conjunto Comercial/Sala,Vila da Penha,0,1,0,25,700.0,600.0,0.0,28.0,Comercial
8066,Conjunto Comercial/Sala,Copacabana,0,0,0,30,850.0,430.0,186.0,28.33,Comercial
8067,Conjunto Comercial/Sala,Centro,0,0,0,43,600.0,511.0,213.0,13.95,Comercial
8068,Conjunto Comercial/Sala,Recreio dos Bandeirantes,0,1,0,38,1700.0,300.0,0.0,44.74,Comercial
8069,Galpão/Depósito/Armazém,Manguinhos,0,0,0,539,7000.0,0.0,0.0,12.99,Comercial
8070,Conjunto Comercial/Sala,Barra da Tijuca,0,2,0,45,1500.0,1400.0,250.0,33.33,Comercial
8071,Conjunto Comercial/Sala,Centro,0,0,0,1067,101422.0,20284.0,0.0,95.05,Comercial
8072,Conjunto Comercial/Sala,Leblon,0,1,0,104,16980.0,2998.0,0.0,163.27,Comercial
8073,Galpão/Depósito/Armazém,Caju,0,0,0,13500,47000.0,0.0,3400.0,3.48,Comercial
8074,Conjunto Comercial/Sala,Campo Grande,0,1,0,25,650.0,250.0,0.0,26.0,Comercial
8075,Conjunto Comercial/Sala,Centro,0,0,0,300,10000.0,3400.0,1219.0,33.33,Comercial
8076,Loja/Salão,Copacabana,0,0,0,120,10000.0,0.0,0.0,83.33,Comercial
8077,Conjunto Comercial/Sala,Botafogo,0,14,0,1510,226500.0,50902.0,6976.0,150.0,Comercial
8078,Loja/Salão,Taquara,0,1,0,79,5000.0,0.0,0.0,63.29,Comercial
8079,Loja Shopping/ Ct Comercial,Barra da Tijuca,0,1,0,147,8100.0,2859.0,1395.0,55.1,Comercial
8080,Loja/Salão,Botafogo,0,0,0,105,11000.0,0.0,1337.0,104.76,Comercial
8081,Loja/Salão,Barra da Tijuca,0,1,0,110,9000.0,1459.0,0.0,81.82,Comercial
8082,Conjunto Comercial/Sala,Centro,0,3,0,579,55023.0,8688.0,0.0,95.03,Comercial
8083,Loja/Salão,Barra da Tijuca,0,1,0,97,6000.0,2150.0,560.0,61.86,Comercial
8084,Loja/Salão,Centro,0,0,0,146,35000.0,490.0,0.0,239.73,Comercial
8085,Conjunto Comercial/Sala,Freguesia (Jacarepaguá),0,1,0,22,815.0,364.0,0.0,37.05,Comercial
8086,Conjunto Comercial/Sala,Barra da Tijuca,0,0,0,500,40000.0,7000.0,0.0,80.0,Comercial
8087,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,21,700.0,345.0,0.0,33.33,Comercial
8088,Conjunto Comercial/Sala,Recreio dos Bandeirantes,0,1,0,38,2000.0,300.0,105.0,52.63,Comercial
8089,Galpão/Depósito/Armazém,Jacarepaguá,0,0,0,528,10000.0,0.0,888.0,18.94,Comercial
8090,Galpão/Depósito/Armazém,Penha,0,0,0,290,5000.0,0.0,96.0,17.24,Comercial
8091,Conjunto Comercial/Sala,Centro,0,18,0,967,86040.0,24158.0,0.0,88.98,Comercial
8092,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,36,2200.0,1300.0,240.0,61.11,Comercial
8093,Galpão/Depósito/Armazém,Jacarepaguá,0,0,0,680,12000.0,0.0,747.0,17.65,Comercial
8094,Loja Shopping/ Ct Comercial,Barra da Tijuca,0,0,0,5,490.0,281.0,153.0,98.0,Comercial
8095,Conjunto Comercial/Sala,Barra da Tijuca,0,0,0,40,2300.0,922.0,1812.0,57.5,Comercial
8096,Conjunto Comercial/Sala,Centro,0,0,0,42,1200.0,1065.0,145.0,28.57,Comercial
8097,Prédio Inteiro,São Cristóvão,12,10,0,840,18000.0,0.0,1217.0,21.43,Comercial
8098,Conjunto Comercial/Sala,Copacabana,0,1,0,85,5950.0,1148.0,498.0,70.0,Comercial
8099,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,60,2500.0,1960.0,0.0,41.67,Comercial
8100,Conjunto Comercial/Sala,Centro,0,0,0,5,299.0,0.0,0.0,59.8,Comercial
8101,Loja/Salão,Centro,0,20,0,2073,139000.0,7200.0,19300.0,67.05,Comercial
8102,Conjunto Comercial/Sala,Campo Grande,0,1,0,25,600.0,581.0,0.0,24.0,Comercial
8103,Conjunto Comercial/Sala,Centro,0,0,0,25,500.0,741.0,0.0,20.0,Comercial
8104,Conjunto Comercial/Sala,Centro,0,0,0,296,10000.0,2530.0,1329.0,33.78,Comercial
8105,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,36,1200.0,800.0,300.0,33.33,Comercial
8106,Loja/Salão,Barra da Tijuca,0,1,0,43,3500.0,874.0,912.0,81.4,Comercial
8107,Conjunto Comercial/Sala,Recreio dos Bandeirantes,0,1,0,21,450.0,872.0,0.0,21.43,Comercial
8108,Conjunto Comercial/Sala,Centro,0,0,0,88,700.0,1075.0,339.0,7.95,Comercial
8109,Conjunto Comercial/Sala,Centro,0,0,0,22,200.0,330.0,85.0,9.09,Comercial
8110,Conjunto Comercial/Sala,Recreio dos Bandeirantes,0,1,0,23,600.0,600.0,0.0,26.09,Comercial
8111,Conjunto Comercial/Sala,Centro,0,0,0,12,380.0,500.0,20.0,31.67,Comercial
8112,Conjunto Comercial/Sala,Tijuca,0,0,0,20,900.0,470.0,79.0,45.0,Comercial
8113,Conjunto Comercial/Sala,Centro,0,0,0,128,4500.0,0.0,0.0,35.16,Comercial
8114,Prédio Inteiro,Catete,0,0,0,337,25000.0,0.0,0.0,74.18,Comercial
8115,Conjunto Comercial/Sala,Barra da Tijuca,0,3,0,210,25200.0,4600.0,0.0,120.0,Comercial
8116,Conjunto Comercial/Sala,Centro,0,0,0,220,8000.0,3500.0,0.0,36.36,Comercial
8117,Loja/Salão,Laranjeiras,0,0,0,50,2800.0,80.0,0.0,56.0,Comercial
8118,Conjunto Comercial/Sala,Centro,0,12,0,1976,237120.0,51376.0,0.0,120.0,Comercial
8119,Conjunto Comercial/Sala,Centro,0,0,0,72,2500.0,511.0,224.0,34.72,Comercial
8120,Loja/Salão,Centro,0,0,0,413,15000.0,3406.0,12737.0,36.32,Comercial
8121,Galpão/Depósito/Armazém,Jacarepaguá,0,0,0,140,4900.0,1200.0,0.0,35.0,Comercial
8122,Conjunto Comercial/Sala,Cidade Nova,0,60,0,7200,432000.0,97515.0,0.0,60.0,Comercial
8123,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,30,975.0,0.0,0.0,32.5,Comercial
8124,Casa Comercial,Cosme Velho,0,4,0,493,12000.0,0.0,0.0,24.34,Comercial
8125,Conjunto Comercial/Sala,Freguesia (Ilha do Governador),0,1,0,21,600.0,387.0,52.0,28.57,Comercial
8126,Conjunto Comercial/Sala,Centro,0,0,0,219,12000.0,3228.0,1142.0,54.79,Comercial
8127,Loja/Salão,Tijuca,0,0,0,55,5500.0,252.0,384.0,100.0,Comercial
8128,Conjunto Comercial/Sala,Ipanema,1,0,0,30,2200.0,1250.0,180.0,73.33,Comercial
8129,Galpão/Depósito/Armazém,Jardim América,0,0,0,1300,13000.0,0.0,0.0,10.0,Comercial
8130,Loja Shopping/ Ct Comercial,Recreio dos Bandeirantes,0,1,0,27,800.0,480.0,125.0,29.63,Comercial
8131,Prédio Inteiro,Botafogo,0,0,0,1000,65000.0,0.0,0.0,65.0,Comercial
8132,Conjunto Comercial/Sala,Centro,0,0,0,300,5000.0,3001.0,1050.0,16.67,Comercial
8133,Conjunto Comercial/Sala,Barra da Tijuca,0,4,0,80,6400.0,2340.0,380.0,80.0,Comercial
8134,Conjunto Comercial/Sala,Freguesia (Jacarepaguá),0,1,0,40,1300.0,353.0,0.0,32.5,Comercial
8135,Conjunto Comercial/Sala,Centro,0,18,0,1140,79855.0,22302.0,2977.0,70.05,Comercial
8136,Loja/Salão,Centro,0,6,0,90,10000.0,2400.0,0.0,111.11,Comercial
8137,Conjunto Comercial/Sala,Centro,0,0,0,245,25000.0,8570.0,1499.0,102.04,Comercial
8138,Conjunto Comercial/Sala,Centro,0,1,0,100,3300.0,1254.0,2250.0,33.0,Comercial
8139,Loja/Salão,Barra da Tijuca,0,0,0,119,15000.0,1106.0,15770.0,126.05,Comercial
8140,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,50,1700.0,1508.0,195.0,34.0,Comercial
8141,Conjunto Comercial/Sala,Campo Grande,0,0,0,40,750.0,475.0,0.0,18.75,Comercial
8142,Conjunto Comercial/Sala,Barra da Tijuca,0,0,0,36,1000.0,700.0,0.0,27.78,Comercial
8143,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,26,900.0,610.0,85.0,34.62,Comercial
8144,Conjunto Comercial/Sala,Leblon,0,0,0,300,60000.0,3000.0,1960.0,200.0,Comercial
8145,Loja/Salão,Campo Grande,0,1,0,70,2000.0,150.0,160.0,28.57,Comercial
8146,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,32,1100.0,1079.0,186.0,34.38,Comercial
8147,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,45,500.0,1650.0,0.0,11.11,Comercial
8148,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,36,1300.0,820.0,200.0,36.11,Comercial
8149,Conjunto Comercial/Sala,Taquara,0,1,0,33,850.0,450.0,0.0,25.76,Comercial
8150,Conjunto Comercial/Sala,Ipanema,0,0,0,46,5000.0,1980.0,0.0,108.7,Comercial
8151,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,28,1000.0,385.0,135.0,35.71,Comercial
8152,Galpão/Depósito/Armazém,Higienópolis,0,0,0,782,9000.0,0.0,1172.0,11.51,Comercial
8153,Prédio Inteiro,Centro,0,0,0,525,15000.0,0.0,4045.0,28.57,Comercial
8154,Prédio Inteiro,Flamengo,0,0,0,900,45000.0,0.0,2500.0,50.0,Comercial
8155,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,49,3000.0,940.0,342.0,61.22,Comercial
8156,Loja/Salão,Botafogo,0,10,0,253,19000.0,1742.0,2122.0,75.1,Comercial
8157,Conjunto Comercial/Sala,Barra da Tijuca,0,0,0,38,1000.0,1000.0,390.0,26.32,Comercial
8158,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,53,1950.0,1311.0,439.0,36.79,Comercial
8159,Conjunto Comercial/Sala,Centro,0,12,0,2724,108960.0,34820.0,9160.0,40.0,Comercial
8160,Conjunto Comercial/Sala,Barra da Tijuca,0,2,0,72,3500.0,2500.0,538.0,48.61,Comercial
8161,Conjunto Comercial/Sala,Centro,0,0,0,130,3250.0,2850.0,0.0,25.0,Comercial
8162,Conjunto Comercial/Sala,Freguesia (Jacarepaguá),0,1,0,25,700.0,500.0,525.0,28.0,Comercial
8163,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,36,1109.0,600.0,0.0,30.81,Comercial
8164,Conjunto Comercial/Sala,Centro,0,0,0,10,3711.0,0.0,0.0,371.1,Comercial
8165,Conjunto Comercial/Sala,Centro,0,0,0,54,1700.0,928.0,182.0,31.48,Comercial
8166,Conjunto Comercial/Sala,Barra da Tijuca,0,7,0,445,35000.0,6999.0,0.0,78.65,Comercial
8167,Conjunto Comercial/Sala,Centro,0,0,0,63,1600.0,1097.0,0.0,25.4,Comercial
8168,Conjunto Comercial/Sala,Recreio dos Bandeirantes,0,5,0,160,8000.0,887.0,436.0,50.0,Comercial
8169,Conjunto Comercial/Sala,Botafogo,0,8,0,605,144000.0,30600.0,1659.0,238.02,Comercial
8170,Conjunto Comercial/Sala,Centro,0,0,0,270,9000.0,4200.0,1339.0,33.33,Comercial
8171,Loja/Salão,Flamengo,0,0,0,247,20000.0,0.0,353.0,80.97,Comercial
8172,Conjunto Comercial/Sala,Centro,0,11,0,1050,83980.0,29099.0,5994.0,79.98,Comercial
8173,Conjunto Comercial/Sala,Centro,0,0,0,30,500.0,432.0,84.0,16.67,Comercial
8174,Loja/Salão,Barra da Tijuca,0,0,0,36,2100.0,940.0,0.0,58.33,Comercial
8175,Conjunto Comercial/Sala,Recreio dos Bandeirantes,0,15,0,424,13500.0,7656.0,1232.0,31.84,Comercial
8176,Conjunto Comercial/Sala,Centro,0,0,0,458,41264.0,12703.0,1676.0,90.1,Comercial
8177,Loja Shopping/ Ct Comercial,Campo Grande,0,0,0,75,5500.0,1100.0,0.0,73.33,Comercial
8178,Conjunto Comercial/Sala,Centro,0,0,0,101,2500.0,2200.0,440.0,24.75,Comercial
8179,Conjunto Comercial/Sala,Barra da Tijuca,0,2,0,130,6900.0,5000.0,0.0,53.08,Comercial
8180,Prédio Inteiro,Santo Cristo,0,60,0,5000,250000.0,0.0,0.0,50.0,Comercial
8181,Conjunto Comercial/Sala,Centro,0,0,0,205,17000.0,2200.0,0.0,82.93,Comercial
8182,Loja/Salão,Tijuca,0,0,0,180,6500.0,251.0,1343.0,36.11,Comercial
8183,Conjunto Comercial/Sala,Barra da Tijuca,0,20,0,1190,120000.0,0.0,0.0,100.84,Comercial
8184,Conjunto Comercial/Sala,Jardim Botânico,0,1,0,29,3000.0,421.0,139.0,103.45,Comercial
8185,Conjunto Comercial/Sala,Cinelândia,0,1,0,200,4000.0,4100.0,1100.0,20.0,Comercial
8186,Conjunto Comercial/Sala,Vila Isabel,0,0,0,30,900.0,165.0,84.0,30.0,Comercial
8187,Galpão/Depósito/Armazém,Vigário Geral,0,0,0,1716,17000.0,0.0,212.0,9.91,Comercial
8188,Galpão/Depósito/Armazém,Santa Teresa,0,7,0,700,9000.0,0.0,655.0,12.86,Comercial
8189,Conjunto Comercial/Sala,Leblon,0,0,0,26,2500.0,700.0,0.0,96.15,Comercial
8190,Prédio Inteiro,Vila da Penha,0,0,0,350,12000.0,0.0,0.0,34.29,Comercial
8191,Loja Shopping/ Ct Comercial,Barra da Tijuca,0,0,0,30,3500.0,2100.0,463.0,116.67,Comercial
8192,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,22,1100.0,620.0,60.0,50.0,Comercial
8193,Conjunto Comercial/Sala,Pilares,0,1,0,25,500.0,470.0,0.0,20.0,Comercial
8194,Loja/Salão,Realengo,0,0,0,40,700.0,0.0,0.0,17.5,Comercial
8195,Loja/Salão,Praça Seca,0,0,0,100,1700.0,0.0,223.0,17.0,Comercial
8196,Loja Shopping/ Ct Comercial,Centro,0,0,0,28,7000.0,699.0,169.0,250.0,Comercial
8197,Conjunto Comercial/Sala,Centro,0,0,0,33,800.0,490.0,60.0,24.24,Comercial
8198,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,35,1300.0,1340.0,237.0,37.14,Comercial
8199,Conjunto Comercial/Sala,Centro,0,0,0,120,3800.0,2500.0,334.0,31.67,Comercial
8200,Conjunto Comercial/Sala,Saúde,0,0,0,84,1400.0,761.0,50.0,16.67,Comercial
8201,Prédio Inteiro,Andaraí,0,0,0,400,3000.0,0.0,689.0,7.5,Comercial
8202,Loja/Salão,Copacabana,0,0,0,130,4000.0,393.0,870.0,30.77,Comercial
8203,Conjunto Comercial/Sala,Tijuca,0,0,0,35,1100.0,600.0,79.0,31.43,Comercial
8204,Prédio Inteiro,Irajá,9,5,1,500,10000.0,0.0,0.0,20.0,Comercial
8205,Conjunto Comercial/Sala,Santo Cristo,0,0,0,280,3000.0,0.0,529.0,10.71,Comercial
8206,Casa Comercial,Taquara,0,11,0,345,12000.0,0.0,997.0,34.78,Comercial
8207,Loja/Salão,Ipanema,0,0,0,24,1200.0,961.0,159.0,50.0,Comercial
8208,Loja/Salão,Barra da Tijuca,0,1,0,291,9000.0,5920.0,0.0,30.93,Comercial
8209,Conjunto Comercial/Sala,Cacuia,0,1,0,34,800.0,350.0,0.0,23.53,Comercial
8210,Conjunto Comercial/Sala,Centro,0,4,0,50,1700.0,1700.0,503.0,34.0,Comercial
8211,Conjunto Comercial/Sala,Barra da Tijuca,0,5,0,163,7500.0,4688.0,0.0,46.01,Comercial
8212,Conjunto Comercial/Sala,Centro,0,0,0,200,8000.0,4450.0,0.0,40.0,Comercial
8213,Prédio Inteiro,Anil,0,4,0,950,13000.0,0.0,2787.0,13.68,Comercial
8214,Conjunto Comercial/Sala,Barra da Tijuca,0,0,0,30,800.0,746.0,0.0,26.67,Comercial
8215,Conjunto Comercial/Sala,Bonsucesso,0,0,0,26,650.0,330.0,35.0,25.0,Comercial
8216,Conjunto Comercial/Sala,Centro,0,1,0,28,1400.0,0.0,0.0,50.0,Comercial
8217,Loja/Salão,Centro,0,0,0,32,340.0,1300.0,83.0,10.62,Comercial
8218,Conjunto Comercial/Sala,Barra da Tijuca,0,64,0,1800,110000.0,44084.0,92036.0,61.11,Comercial
8219,Conjunto Comercial/Sala,Centro,0,0,0,100,6000.0,2000.0,0.0,60.0,Comercial
8220,Conjunto Comercial/Sala,Centro,0,0,0,581,29050.0,15687.0,2149.0,50.0,Comercial
8221,Conjunto Comercial/Sala,Botafogo,0,0,0,40,2200.0,385.0,0.0,55.0,Comercial
8222,Conjunto Comercial/Sala,Botafogo,0,1,0,100,11000.0,2800.0,800.0,110.0,Comercial
8223,Conjunto Comercial/Sala,Centro,0,0,0,107,2500.0,1702.0,427.0,23.36,Comercial
8224,Conjunto Comercial/Sala,Centro,0,0,0,31,647.0,630.0,85.0,20.87,Comercial
8225,Prédio Inteiro,Centro,0,0,0,1131,12000.0,0.0,0.0,10.61,Comercial
8226,Conjunto Comercial/Sala,Copacabana,0,1,0,300,42000.0,9000.0,2550.0,140.0,Comercial
8227,Loja/Salão,Ramos,0,0,0,120,2500.0,0.0,0.0,20.83,Comercial
8228,Conjunto Comercial/Sala,Centro,0,3,0,350,25000.0,4343.0,0.0,71.43,Comercial
8229,Conjunto Comercial/Sala,Leblon,0,1,0,160,16000.0,2220.0,0.0,100.0,Comercial
8230,Conjunto Comercial/Sala,Catete,0,0,0,20,1400.0,550.0,70.0,70.0,Comercial
8231,Conjunto Comercial/Sala,Centro,0,0,0,20,906.0,0.0,0.0,45.3,Comercial
8232,Conjunto Comercial/Sala,Barra da Tijuca,0,0,0,150,6000.0,3000.0,1102.0,40.0,Comercial
8233,Conjunto Comercial/Sala,Campo Grande,0,0,0,30,1500.0,580.0,0.0,50.0,Comercial
8234,Loja/Salão,Barra da Tijuca,0,0,0,115,6500.0,1806.0,1430.0,56.52,Comercial
8235,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,30,1500.0,550.0,130.0,50.0,Comercial
8236,Loja/Salão,Cachambi,0,0,0,25,450.0,0.0,0.0,18.0,Comercial
8237,Conjunto Comercial/Sala,Centro,0,7,0,4185,239155.0,83707.0,0.0,57.15,Comercial
8238,Loja/Salão,Barra da Tijuca,0,2,0,215,4000.0,4318.0,0.0,18.6,Comercial
8239,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,60,2100.0,1311.0,1068.0,35.0,Comercial
8240,Conjunto Comercial/Sala,Centro,0,0,0,25,500.0,500.0,0.0,20.0,Comercial
8241,Conjunto Comercial/Sala,Campo Grande,0,1,0,38,1000.0,115.0,154.0,26.32,Comercial
8242,Conjunto Comercial/Sala,Barra da Tijuca,0,1,0,58,3000.0,1443.0,462.0,51.72,Comercial
8243,Conjunto Comercial/Sala,Barra da Tijuca,0,0,0,15,1250.0,0.0,0.0,83.33,Comercial
8244,Casa Comercial,Copacabana,0,0,0,70,3500.0,750.0,458.0,50.0,Comercial
8245,Conjunto Comercial/Sala,Centro,0,0,0,60,2500.0,780.0,156.0,41.67,Comercial
8246,Loja/Salão,Copacabana,0,0,0,100,13000.0,40.0,716.0,130.0,Comercial
8247,Conjunto Comercial/Sala,Barra da Tijuca,0,2,0,159,5500.0,1125.0,1350.0,34.59,Comercial
8248,Galpão/Depósito/Armazém,Penha,0,0,0,9080,22000.0,0.0,17018.0,2.42,Comercial
8249,Prédio Inteiro,Maracanã,0,0,0,800,25000.0,0.0,23000.0,31.25,Comercial
8250,Conjunto Comercial/Sala,Tijuca,0,1,0,27,1800.0,788.0,0.0,66.67,Comercial
8251,Conjunto Comercial/Sala,Centro,0,2,0,126,4300.0,1650.0,193.0,34.13,Comercial
8252,Conjunto Comercial/Sala,Taquara,0,0,0,23,500.0,500.0,0.0,21.74,Comercial
8253,Conjunto Comercial/Sala,Méier,0,0,0,35,680.0,616.0,129.0,19.43,Comercial
8254,Conjunto Comercial/Sala,Barra da Tijuca,0,3,0,108,4100.0,3300.0,0.0,37.96,Comercial
